Date,Line,Station,Total,Store Value Card,Token,Trip Card,Tourist Card,Group Ticket,NCMC Card,Paper QR,Mobile QR,Static QR,WhatsApp QR,Paytm QR,PhonePe QR,ONDC-RedBus QR,ONDC-Rapido QR,ONDC-Namma Yatri QR,Singara Chennai Card,SVP QR,Event QR,Integrated QR (CUMTA),Promotional Ride QR,RedBus QR (ONDC),Rapido QR (ONDC),Namma Yatri QR (ONDC),Uber QR (ONDC),Miles & Kilometer QR (ONDC),Miles & Km QR (ONDC)
2025-03-09,2,KOYAMBEDU,9071,750,0.0,0.0,0.0,0.0,1606.0,3678,210,484,814,768,528,114.0,108.0,3.0,,,,,,,,,,,
2025-03-09,2,CMBT,5941,234,0.0,0.0,0.0,0.0,960.0,2856,115,237,567,495,326,62.0,81.0,5.0,,,,,,,,,,,
2025-03-09,2,ARUMBAKKAM,3310,229,0.0,0.0,0.0,0.0,672.0,1157,65,134,344,348,270,60.0,27.0,4.0,,,,,,,,,,,
2025-03-09,2,VADAPALANI,10333,778,0.0,0.0,0.0,0.0,1914.0,3698,330,602,1149,847,693,162.0,139.0,13.0,,,,,,,,,,,
2025-03-09,2,ASHOK NAGAR,4812,447,0.0,0.0,0.0,0.0,1115.0,1702,143,267,467,258,268,41.0,99.0,3.0,,,,,,,,,,,
2025-03-09,2,EKKATTUTHANGAL,2794,149,0.0,0.0,0.0,0.0,668.0,875,70,150,315,273,213,46.0,27.0,4.0,,,,,,,,,,,
2025-03-09,2,ALANDUR,3675,331,0.0,0.0,0.0,0.0,660.0,1492,134,196,391,216,156,45.0,46.0,4.0,,,,,,,,,,,
2025-03-09,2,St. THOMAS MOUNT,5461,487,0.0,0.0,0.0,0.0,821.0,2310,142,278,560,459,303,49.0,47.0,1.0,,,,,,,,,,,
2025-03-10,2,CENTRAL  METRO,12193,1034,0.0,0.0,0.0,0.0,3725.0,4124,260,471,992,742,626,81.0,111.0,8.0,,,,,,,,,,,
2025-03-10,2,EGMORE,7561,514,0.0,0.0,0.0,0.0,2349.0,2626,132,255,610,494,454,72.0,41.0,7.0,,,,,,,,,,,
2025-03-10,2,NEHRU PARK,2902,297,0.0,0.0,0.0,0.0,1508.0,511,33,90,164,155,109,15.0,11.0,2.0,,,,,,,,,,,
2025-03-10,2,KILPAUK,2719,191,0.0,0.0,0.0,0.0,1477.0,569,28,51,125,121,124,13.0,15.0,0.0,,,,,,,,,,,
2025-03-10,2,PACHAIAPPA S COLLEGE,3056,334,0.0,0.0,0.0,0.0,1680.0,560,35,41,138,116,111,11.0,20.0,1.0,,,,,,,,,,,
2025-03-10,2,SHENOY NAGAR,2892,201,0.0,0.0,0.0,0.0,1610.0,621,23,55,138,95,111,11.0,21.0,0.0,,,,,,,,,,,
2025-03-10,2,ANNA NAGAR EAST,6356,769,0.0,0.0,0.0,0.0,3333.0,1052,88,140,387,265,216,30.0,61.0,6.0,,,,,,,,,,,
2025-03-10,2,ANNA NAGAR TOWER,5858,720,0.0,0.0,0.0,0.0,3136.0,922,61,134,359,250,183,44.0,41.0,1.0,,,,,,,,,,,
2025-03-10,2,THIRUMANGALAM,16290,2667,0.0,0.0,0.0,0.0,7702.0,2719,249,396,1065,699,574,95.0,82.0,10.0,,,,,,,,,,,
2025-03-10,2,KOYAMBEDU,15699,1777,0.0,0.0,0.0,0.0,5905.0,3801,250,671,1219,953,794,197.0,114.0,7.0,,,,,,,,,,,
2025-03-10,2,CMBT,7556,315,0.0,0.0,0.0,0.0,2562.0,2481,173,293,613,542,435,69.0,59.0,6.0,,,,,,,,,,,
2025-03-10,2,ARUMBAKKAM,5052,466,0.0,0.0,0.0,0.0,2189.0,1037,68,156,430,317,266,61.0,51.0,6.0,,,,,,,,,,,
2025-03-10,2,VADAPALANI,12024,1236,0.0,0.0,0.0,0.0,4758.0,2828,183,474,1033,675,561,138.0,106.0,8.0,,,,,,,,,,,
2025-03-10,2,ASHOK NAGAR,8603,952,0.0,0.0,0.0,0.0,4133.0,1646,131,245,588,412,343,60.0,66.0,14.0,,,,,,,,,,,
2025-03-10,2,EKKATTUTHANGAL,7952,810,0.0,0.0,0.0,0.0,4394.0,887,124,259,562,425,326,77.0,56.0,4.0,,,,,,,,,,,
2025-03-10,2,ALANDUR,5476,805,0.0,0.0,0.0,0.0,2392.0,983,103,201,461,235,197,44.0,40.0,2.0,,,,,,,,,,,
2025-03-10,2,St. THOMAS MOUNT,6930,1035,0.0,0.0,0.0,0.0,3220.0,1087,127,212,513,338,257,63.0,58.0,2.0,,,,,,,,,,,
2025-03-11,2,CENTRAL  METRO,10513,883,0.0,0.0,0.0,0.0,3505.0,3807,227,447,258,679,501,94.0,71.0,21.0,,,,,,,,,,,
2025-03-11,2,EGMORE,6340,429,0.0,0.0,0.0,0.0,2184.0,2285,140,200,249,370,383,44.0,44.0,4.0,,,,,,,,,,,
2025-03-11,2,NEHRU PARK,2856,284,0.0,0.0,0.0,0.0,1527.0,571,37,83,95,129,81,10.0,32.0,0.0,,,,,,,,,,,
2025-03-11,2,KILPAUK,2284,187,0.0,0.0,0.0,0.0,1072.0,581,36,56,80,102,136,11.0,16.0,1.0,,,,,,,,,,,
2025-03-11,2,PACHAIAPPA S COLLEGE,3085,341,0.0,0.0,0.0,0.0,1750.0,507,30,68,88,125,112,18.0,35.0,2.0,,,,,,,,,,,
2025-03-11,2,SHENOY NAGAR,2956,181,0.0,0.0,0.0,0.0,1798.0,540,31,72,87,95,105,13.0,26.0,2.0,,,,,,,,,,,
2025-03-11,2,ANNA NAGAR EAST,6525,742,0.0,0.0,0.0,0.0,3533.0,1147,66,179,184,318,225,31.0,82.0,6.0,,,,,,,,,,,
2025-03-11,2,ANNA NAGAR TOWER,5752,799,0.0,0.0,0.0,0.0,3174.0,954,52,101,182,204,201,28.0,45.0,3.0,,,,,,,,,,,
2025-03-11,2,THIRUMANGALAM,16637,2570,0.0,0.0,0.0,0.0,8336.0,2916,245,408,509,744,594,127.0,146.0,8.0,,,,,,,,,,,
2025-03-11,2,KOYAMBEDU,13849,1625,0.0,0.0,0.0,0.0,5839.0,3699,199,475,338,742,650,141.0,117.0,10.0,,,,,,,,,,,
2025-03-11,2,CMBT,6272,323,0.0,0.0,0.0,0.0,2371.0,2114,86,195,229,431,384,45.0,82.0,4.0,,,,,,,,,,,
2025-03-11,2,ARUMBAKKAM,5214,457,0.0,0.0,0.0,0.0,2334.0,1142,91,160,180,390,297,82.0,73.0,4.0,,,,,,,,,,,
2025-03-11,2,VADAPALANI,12578,1320,0.0,0.0,0.0,0.0,5050.0,3142,202,529,561,778,658,149.0,151.0,13.0,,,,,,,,,,,
2025-03-11,2,ASHOK NAGAR,8492,927,0.0,0.0,0.0,0.0,4200.0,1749,116,278,258,387,369,62.0,118.0,15.0,,,,,,,,,,,
2025-03-11,2,EKKATTUTHANGAL,8528,849,0.0,0.0,0.0,0.0,4909.0,936,138,263,374,486,381,90.0,70.0,5.0,,,,,,,,,,,
2025-03-11,2,ALANDUR,5562,844,0.0,0.0,0.0,0.0,2569.0,1093,119,211,210,216,185,46.0,49.0,4.0,,,,,,,,,,,
2025-03-11,2,St. THOMAS MOUNT,6873,1065,0.0,0.0,0.0,0.0,3313.0,1141,139,219,216,346,273,73.0,68.0,6.0,,,,,,,,,,,
2025-03-12,2,CENTRAL  METRO,10455,871,0.0,0.0,0.0,0.0,3611.0,3656,182,353,600,523,464,65.0,96.0,16.0,,,,,,,,,,,
2025-03-12,2,EGMORE,6470,426,0.0,0.0,0.0,0.0,2131.0,2350,167,186,419,315,360,47.0,58.0,3.0,,,,,,,,,,,
2025-03-12,2,NEHRU PARK,2826,267,0.0,0.0,0.0,0.0,1465.0,572,21,87,161,120,81,10.0,33.0,0.0,,,,,,,,,,,
2025-03-12,2,KILPAUK,2686,174,0.0,0.0,0.0,0.0,1474.0,565,27,45,129,98,122,18.0,23.0,1.0,,,,,,,,,,,
2025-03-12,2,PACHAIAPPA S COLLEGE,3054,320,0.0,0.0,0.0,0.0,1726.0,486,20,51,138,150,108,11.0,34.0,0.0,,,,,,,,,,,
2025-03-12,2,SHENOY NAGAR,3022,161,0.0,0.0,0.0,0.0,1822.0,513,34,70,153,110,117,7.0,29.0,2.0,,,,,,,,,,,
2025-03-12,2,ANNA NAGAR EAST,6432,724,0.0,0.0,0.0,0.0,3556.0,990,71,155,382,271,176,31.0,64.0,2.0,,,,,,,,,,,
2025-03-12,2,ANNA NAGAR TOWER,6058,767,0.0,0.0,0.0,0.0,3389.0,958,46,113,293,215,192,35.0,40.0,2.0,,,,,,,,,,,
2025-03-12,2,THIRUMANGALAM,17013,2612,0.0,0.0,0.0,0.0,8482.0,2737,262,397,961,676,568,123.0,131.0,19.0,,,,,,,,,,,
2025-03-12,2,KOYAMBEDU,13765,1559,0.0,0.0,0.0,0.0,5849.0,3326,194,472,776,756,552,125.0,135.0,7.0,,,,,,,,,,,
2025-03-12,2,CMBT,6453,352,0.0,0.0,0.0,0.0,2395.0,2208,104,207,413,352,307,35.0,70.0,5.0,,,,,,,,,,,
2025-03-12,2,ARUMBAKKAM,5195,403,0.0,0.0,0.0,0.0,2376.0,1046,69,162,415,348,256,67.0,45.0,3.0,,,,,,,,,,,
2025-03-12,2,VADAPALANI,12220,1263,0.0,0.0,0.0,0.0,5117.0,2745,226,442,945,667,510,114.0,156.0,13.0,,,,,,,,,,,
2025-03-12,2,ASHOK NAGAR,8820,923,0.0,0.0,0.0,0.0,4316.0,1672,132,238,559,387,346,95.0,139.0,3.0,,,,,,,,,,,
2025-03-12,2,EKKATTUTHANGAL,8659,816,0.0,0.0,0.0,0.0,4996.0,914,138,273,545,468,328,89.0,60.0,5.0,,,,,,,,,,,
2025-03-12,2,ALANDUR,5631,808,0.0,0.0,0.0,0.0,2643.0,982,83,194,395,230,152,48.0,72.0,8.0,,,,,,,,,,,
2025-03-12,2,St. THOMAS MOUNT,6981,1018,0.0,0.0,0.0,0.0,3389.0,1079,138,173,479,330,238,55.0,62.0,4.0,,,,,,,,,,,
2025-03-13,2,CENTRAL  METRO,10428,909,0.0,0.0,0.0,0.0,3641.0,3333,162,394,654,647,500,66.0,92.0,9.0,,,,,,,,,,,
2025-03-13,2,EGMORE,6113,382,0.0,0.0,0.0,0.0,2180.0,2130,115,179,375,314,324,38.0,65.0,2.0,,,,,,,,,,,
2025-03-13,2,NEHRU PARK,2834,280,0.0,0.0,0.0,0.0,1533.0,516,24,77,90,140,130,16.0,24.0,0.0,,,,,,,,,,,
2025-03-13,2,KILPAUK,2870,211,0.0,0.0,0.0,0.0,1490.0,601,37,59,118,136,127,18.0,65.0,3.0,,,,,,,,,,,
2025-03-13,2,PACHAIAPPA S COLLEGE,2851,301,0.0,0.0,0.0,0.0,1635.0,461,24,60,91,120,105,12.0,34.0,0.0,,,,,,,,,,,
2025-03-13,2,SHENOY NAGAR,2932,163,0.0,0.0,0.0,0.0,1661.0,547,41,78,105,134,145,10.0,40.0,3.0,,,,,,,,,,,
2025-03-13,2,ANNA NAGAR EAST,6607,730,0.0,0.0,0.0,0.0,3589.0,1026,114,154,334,312,214,42.0,77.0,4.0,,,,,,,,,,,
2025-03-13,2,ANNA NAGAR TOWER,6047,751,0.0,0.0,0.0,0.0,3333.0,991,64,136,225,256,177,41.0,61.0,6.0,,,,,,,,,,,
2025-03-13,2,THIRUMANGALAM,16667,2533,0.0,0.0,0.0,0.0,8301.0,2629,289,441,806,734,627,100.0,157.0,8.0,,,,,,,,,,,
2025-03-13,2,KOYAMBEDU,13326,1485,0.0,0.0,0.0,0.0,5770.0,3020,194,506,679,852,554,109.0,137.0,6.0,,,,,,,,,,,
2025-03-13,2,CMBT,6401,356,0.0,0.0,0.0,0.0,2351.0,2160,88,207,366,424,318,43.0,79.0,3.0,,,,,,,,,,,
2025-03-13,2,ARUMBAKKAM,5006,415,0.0,0.0,0.0,0.0,2413.0,902,67,164,327,292,288,67.0,64.0,1.0,,,,,,,,,,,
2025-03-13,2,VADAPALANI,11535,1187,0.0,0.0,0.0,0.0,5137.0,2362,180,478,654,686,522,121.0,180.0,8.0,,,,,,,,,,,
2025-03-13,2,ASHOK NAGAR,8676,920,0.0,0.0,0.0,0.0,4322.0,1534,150,273,479,410,390,70.0,113.0,3.0,,,,,,,,,,,
2025-03-13,2,EKKATTUTHANGAL,8390,754,0.0,0.0,0.0,0.0,4785.0,924,163,307,382,459,385,95.0,104.0,7.0,,,,,,,,,,,
2025-03-13,2,ALANDUR,5639,777,0.0,0.0,0.0,0.0,2634.0,981,103,246,297,275,184,54.0,67.0,5.0,,,,,,,,,,,
2025-03-13,2,St. THOMAS MOUNT,6845,1029,0.0,0.0,0.0,0.0,3325.0,1014,111,204,402,352,243,75.0,67.0,5.0,,,,,,,,,,,
2025-03-14,2,CENTRAL  METRO,10335,840,90.0,0.0,0.0,0.0,3325.0,3614,173,297,701,617,481,66.0,98.0,14.0,,,,,,,,,,,
2025-03-14,2,EGMORE,6135,368,0.0,0.0,0.0,0.0,1914.0,2210,133,196,454,365,371,45.0,68.0,3.0,,,,,,,,,,,
2025-03-14,2,NEHRU PARK,2790,238,0.0,0.0,0.0,0.0,1495.0,527,35,74,169,113,100,7.0,25.0,1.0,,,,,,,,,,,
2025-03-14,2,KILPAUK,2711,174,0.0,0.0,0.0,0.0,1433.0,570,30,58,184,115,101,13.0,26.0,1.0,,,,,,,,,,,
2025-03-14,2,PACHAIAPPA S COLLEGE,2757,294,0.0,0.0,0.0,0.0,1523.0,443,26,63,131,138,93,10.0,28.0,3.0,,,,,,,,,,,
2025-03-14,2,SHENOY NAGAR,2828,146,0.0,0.0,0.0,0.0,1593.0,543,29,84,163,121,94,13.0,33.0,0.0,,,,,,,,,,,
2025-03-14,2,ANNA NAGAR EAST,6235,670,0.0,0.0,0.0,0.0,3308.0,1024,68,137,417,259,210,39.0,89.0,4.0,,,,,,,,,,,
2025-03-14,2,ANNA NAGAR TOWER,6095,667,0.0,0.0,0.0,0.0,3238.0,1000,69,125,372,293,211,44.0,67.0,2.0,,,,,,,,,,,
2025-03-14,2,THIRUMANGALAM,16730,2318,0.0,0.0,0.0,0.0,7950.0,2801,306,450,1111,844,631,125.0,158.0,6.0,,,,,,,,,,,
2025-03-14,2,KOYAMBEDU,13238,1290,0.0,0.0,0.0,0.0,5255.0,3334,180,498,848,962,583,130.0,142.0,6.0,,,,,,,,,,,
2025-03-14,2,CMBT,6376,355,0.0,0.0,0.0,0.0,2284.0,2051,107,222,465,445,336,41.0,67.0,0.0,,,,,,,,,,,
2025-03-14,2,ARUMBAKKAM,5014,369,0.0,0.0,0.0,0.0,2230.0,911,93,183,420,390,260,93.0,54.0,4.0,,,,,,,,,,,
2025-03-14,2,VADAPALANI,12892,1195,0.0,0.0,0.0,0.0,5107.0,2849,256,477,1099,877,607,158.0,241.0,4.0,,,,,,,,,,,
2025-03-14,2,ASHOK NAGAR,8651,862,0.0,0.0,0.0,0.0,4002.0,1586,139,268,684,424,443,70.0,150.0,13.0,,,,,,,,,,,
2025-03-14,2,EKKATTUTHANGAL,8012,626,0.0,0.0,0.0,0.0,4290.0,973,140,241,605,569,384,80.0,76.0,3.0,,,,,,,,,,,
2025-03-14,2,ALANDUR,5682,739,0.0,0.0,0.0,0.0,2440.0,1128,130,245,439,243,183,60.0,55.0,7.0,,,,,,,,,,,
2025-03-14,2,St. THOMAS MOUNT,6694,945,0.0,0.0,0.0,0.0,3050.0,1020,127,233,545,344,262,72.0,84.0,0.0,,,,,,,,,,,
2025-03-15,2,CENTRAL  METRO,10437,762,0.0,0.0,0.0,0.0,2401.0,4164,228,382,942,675,462,67.0,116.0,15.0,,,,,,,,,,,
2025-03-15,2,EGMORE,6060,329,0.0,0.0,0.0,0.0,1506.0,2502,114,181,491,366,390,62.0,107.0,7.0,,,,,,,,,,,
2025-03-15,2,NEHRU PARK,2573,234,0.0,0.0,0.0,0.0,1155.0,559,32,90,191,157,105,8.0,34.0,2.0,,,,,,,,,,,
2025-03-15,2,KILPAUK,2483,151,0.0,0.0,0.0,0.0,1141.0,544,29,72,235,115,122,10.0,26.0,2.0,,,,,,,,,,,
2025-03-15,2,PACHAIAPPA S COLLEGE,2321,280,0.0,0.0,0.0,0.0,1152.0,430,32,42,154,96,86,12.0,29.0,0.0,,,,,,,,,,,
2025-03-15,2,SHENOY NAGAR,2918,171,0.0,0.0,0.0,0.0,1295.0,670,65,125,249,142,136,17.0,27.0,3.0,,,,,,,,,,,
2025-03-15,2,ANNA NAGAR EAST,5480,584,0.0,0.0,0.0,0.0,2468.0,1045,95,156,449,319,207,30.0,94.0,7.0,,,,,,,,,,,
2025-03-15,2,ANNA NAGAR TOWER,5784,598,0.0,0.0,0.0,0.0,2513.0,1159,91,181,495,370,202,31.0,92.0,5.0,,,,,,,,,,,
2025-03-15,2,THIRUMANGALAM,14571,1731,0.0,0.0,0.0,0.0,5319.0,3319,314,525,1298,917,728,124.0,183.0,12.0,,,,,,,,,,,
2025-03-15,2,KOYAMBEDU,11337,1106,0.0,0.0,0.0,0.0,3367.0,3656,203,532,866,749,562,127.0,155.0,6.0,,,,,,,,,,,
2025-03-15,2,CMBT,6070,275,0.0,0.0,0.0,0.0,1667.0,2228,122,211,531,469,355,57.0,93.0,4.0,,,,,,,,,,,
2025-03-15,2,ARUMBAKKAM,4463,328,0.0,0.0,0.0,0.0,1478.0,1106,69,175,428,355,333,77.0,80.0,4.0,,,,,,,,,,,
2025-03-15,2,VADAPALANI,13179,1080,0.0,0.0,0.0,0.0,3709.0,3221,366,680,1590,1081,862,190.0,284.0,12.0,,,,,,,,,,,
2025-03-15,2,ASHOK NAGAR,7494,730,0.0,0.0,0.0,0.0,2699.0,1792,125,287,699,447,387,81.0,177.0,7.0,,,,,,,,,,,
2025-03-15,2,EKKATTUTHANGAL,5138,340,0.0,0.0,0.0,0.0,2112.0,934,101,197,502,438,334,56.0,75.0,3.0,,,,,,,,,,,
2025-03-15,2,ALANDUR,4612,497,0.0,0.0,0.0,0.0,1418.0,1272,107,264,434,284,206,45.0,67.0,7.0,,,,,,,,,,,
2025-03-15,2,St. THOMAS MOUNT,6094,742,0.0,0.0,0.0,0.0,2065.0,1341,142,251,676,427,294,60.0,82.0,6.0,,,,,,,,,,,
2025-03-16,2,CENTRAL  METRO,9019,522,0.0,0.0,0.0,0.0,1285.0,4356,268,548,404,731,638,87.0,158.0,15.0,,,,,,,,,,,
2025-03-16,2,EGMORE,5319,334,0.0,0.0,0.0,0.0,878.0,2520,140,214,263,383,425,55.0,103.0,2.0,,,,,,,,,,,
2025-03-16,2,NEHRU PARK,1444,126,0.0,0.0,0.0,0.0,420.0,538,27,44,30,110,93,9.0,43.0,3.0,,,,,,,,,,,
2025-03-16,2,KILPAUK,1127,66,0.0,0.0,0.0,0.0,358.0,438,22,44,26,75,65,7.0,21.0,3.0,,,,,,,,,,,
2025-03-16,2,PACHAIAPPA S COLLEGE,1387,176,0.0,0.0,0.0,0.0,479.0,471,21,47,29,55,67,15.0,24.0,0.0,,,,,,,,,,,
2025-03-16,2,SHENOY NAGAR,1516,64,0.0,0.0,0.0,0.0,499.0,554,38,91,37,95,88,21.0,27.0,0.0,,,,,,,,,,,
2025-03-16,2,ANNA NAGAR EAST,3393,307,0.0,0.0,0.0,0.0,1016.0,1106,83,185,102,288,189,38.0,75.0,2.0,,,,,,,,,,,
2025-03-16,2,ANNA NAGAR TOWER,3368,323,0.0,0.0,0.0,0.0,1003.0,1074,93,142,99,288,215,28.0,96.0,6.0,,,,,,,,,,,
2025-03-16,2,THIRUMANGALAM,9233,1027,0.0,0.0,0.0,0.0,2315.0,3170,310,475,291,828,509,106.0,179.0,11.0,,,,,,,,,,,
2025-03-16,2,KOYAMBEDU,7913,693,88.0,0.0,0.0,0.0,1487.0,3292,204,485,247,702,430,106.0,171.0,5.0,,,,,,,,,,,
2025-03-16,2,CMBT,5406,211,0.0,0.0,0.0,0.0,971.0,2508,108,243,205,527,451,69.0,107.0,4.0,,,,,,,,,,,
2025-03-16,2,ARUMBAKKAM,2939,230,0.0,0.0,0.0,0.0,613.0,1106,65,126,92,321,243,55.0,84.0,2.0,,,,,,,,,,,
2025-03-16,2,VADAPALANI,10289,777,0.0,0.0,0.0,0.0,2043.0,3597,339,824,366,1034,800,163.0,320.0,18.0,,,,,,,,,,,
2025-03-16,2,ASHOK NAGAR,4494,411,0.0,0.0,0.0,0.0,1162.0,1616,137,245,147,349,269,51.0,102.0,3.0,,,,,,,,,,,
2025-03-16,2,EKKATTUTHANGAL,2853,148,0.0,0.0,0.0,0.0,689.0,909,79,189,106,360,245,65.0,58.0,1.0,,,,,,,,,,,
2025-03-16,2,ALANDUR,3574,352,0.0,0.0,0.0,0.0,656.0,1347,101,330,126,301,199,76.0,76.0,4.0,,,,,,,,,,,
2025-03-16,2,St. THOMAS MOUNT,4172,404,0.0,0.0,0.0,0.0,786.0,1494,166,299,152,415,293,59.0,98.0,0.0,,,,,,,,,,,
2025-03-17,2,CENTRAL  METRO,11735,899,40.0,0.0,0.0,0.0,3842.0,3732,230,492,888,774,605,64.0,136.0,14.0,,,,,,,,,,,
2025-03-17,2,EGMORE,7679,475,0.0,0.0,0.0,0.0,2477.0,2644,160,221,579,434,485,70.0,115.0,11.0,,,,,,,,,,,
2025-03-17,2,NEHRU PARK,2874,256,0.0,0.0,0.0,0.0,1550.0,513,33,65,174,122,116,9.0,34.0,1.0,,,,,,,,,,,
2025-03-17,2,KILPAUK,2450,179,0.0,0.0,0.0,0.0,1169.0,585,24,37,152,135,117,11.0,35.0,1.0,,,,,,,,,,,
2025-03-17,2,PACHAIAPPA S COLLEGE,3113,304,0.0,0.0,0.0,0.0,1753.0,505,44,75,153,120,102,12.0,36.0,1.0,,,,,,,,,,,
2025-03-17,2,SHENOY NAGAR,2866,164,0.0,0.0,0.0,0.0,1635.0,557,29,63,136,104,113,16.0,44.0,0.0,,,,,,,,,,,
2025-03-17,2,ANNA NAGAR EAST,6074,655,0.0,0.0,0.0,0.0,3295.0,922,57,141,389,286,213,33.0,64.0,7.0,,,,,,,,,,,
2025-03-17,2,ANNA NAGAR TOWER,5873,681,0.0,0.0,0.0,0.0,3266.0,886,67,114,340,214,184,26.0,87.0,0.0,,,,,,,,,,,
2025-03-17,2,THIRUMANGALAM,16276,2315,0.0,0.0,0.0,0.0,8232.0,2573,219,386,1047,638,547,87.0,184.0,10.0,,,,,,,,,,,
2025-03-17,2,KOYAMBEDU,14823,1535,0.0,0.0,0.0,0.0,6227.0,3658,228,507,910,788,615,179.0,150.0,10.0,,,,,,,,,,,
2025-03-17,2,CMBT,7310,343,0.0,0.0,0.0,0.0,2653.0,2297,118,235,554,475,468,60.0,96.0,6.0,,,,,,,,,,,
2025-03-17,2,ARUMBAKKAM,4815,339,0.0,0.0,0.0,0.0,2281.0,845,64,140,475,303,223,68.0,65.0,3.0,,,,,,,,,,,
2025-03-17,2,VADAPALANI,11298,1065,0.0,0.0,0.0,0.0,4865.0,2496,174,436,877,543,491,129.0,206.0,2.0,,,,,,,,,,,
2025-03-17,2,ASHOK NAGAR,8327,771,0.0,0.0,0.0,0.0,4084.0,1622,102,224,576,385,331,58.0,157.0,5.0,,,,,,,,,,,
2025-03-17,2,EKKATTUTHANGAL,7961,679,0.0,0.0,0.0,0.0,4682.0,822,127,219,495,402,322,88.0,97.0,1.0,,,,,,,,,,,
2025-03-17,2,ALANDUR,5186,702,0.0,0.0,0.0,0.0,2403.0,902,82,176,394,248,156,36.0,67.0,2.0,,,,,,,,,,,
2025-03-17,2,St. THOMAS MOUNT,6842,891,0.0,0.0,0.0,0.0,3421.0,971,110,173,479,358,284,62.0,76.0,1.0,,,,,,,,,,,
2025-03-18,2,CENTRAL  METRO,10132,741,0.0,0.0,0.0,0.0,3844.0,3243,161,356,633,560,406,57.0,95.0,14.0,,,,,,,,,,,
2025-03-18,2,EGMORE,6411,370,0.0,0.0,0.0,0.0,2279.0,2254,117,180,405,329,350,50.0,69.0,1.0,,,,,,,,,,,
2025-03-18,2,NEHRU PARK,2797,246,0.0,0.0,0.0,0.0,1547.0,483,35,59,156,114,119,9.0,26.0,0.0,,,,,,,,,,,
2025-03-18,2,KILPAUK,2816,170,0.0,0.0,0.0,0.0,1536.0,568,37,51,162,113,128,21.0,24.0,0.0,,,,,,,,,,,
2025-03-18,2,PACHAIAPPA S COLLEGE,3040,322,0.0,0.0,0.0,0.0,1737.0,465,33,44,155,125,99,23.0,30.0,0.0,,,,,,,,,,,
2025-03-18,2,SHENOY NAGAR,3122,137,0.0,0.0,0.0,0.0,1936.0,518,32,60,152,111,99,16.0,52.0,1.0,,,,,,,,,,,
2025-03-18,2,ANNA NAGAR EAST,6555,647,0.0,0.0,0.0,0.0,3762.0,867,70,142,445,269,208,50.0,78.0,8.0,,,,,,,,,,,
2025-03-18,2,ANNA NAGAR TOWER,6032,688,0.0,0.0,0.0,0.0,3422.0,888,67,105,306,244,180,31.0,91.0,3.0,,,,,,,,,,,
2025-03-18,2,THIRUMANGALAM,16567,2372,0.0,0.0,0.0,0.0,8662.0,2447,243,370,958,657,495,124.0,199.0,7.0,,,,,,,,,,,
2025-03-18,2,KOYAMBEDU,13155,1354,0.0,0.0,0.0,0.0,5866.0,3084,187,449,717,695,524,117.0,144.0,5.0,,,,,,,,,,,
2025-03-18,2,CMBT,6392,286,0.0,0.0,0.0,0.0,2439.0,2080,86,196,462,331,355,54.0,94.0,4.0,,,,,,,,,,,
2025-03-18,2,ARUMBAKKAM,4954,353,0.0,0.0,0.0,0.0,2441.0,786,64,172,452,271,242,62.0,96.0,6.0,,,,,,,,,,,
2025-03-18,2,VADAPALANI,13222,1281,0.0,0.0,0.0,0.0,5470.0,2969,199,460,1062,769,602,159.0,231.0,2.0,,,,,,,,,,,
2025-03-18,2,ASHOK NAGAR,8662,797,0.0,0.0,0.0,0.0,4467.0,1596,98,224,555,376,336,55.0,138.0,5.0,,,,,,,,,,,
2025-03-18,2,EKKATTUTHANGAL,8596,713,0.0,0.0,0.0,0.0,5063.0,815,137,244,574,496,337,80.0,104.0,5.0,,,,,,,,,,,
2025-03-18,2,ALANDUR,5221,712,0.0,0.0,0.0,0.0,2516.0,804,81,198,411,246,141,41.0,53.0,5.0,,,,,,,,,,,
2025-03-18,2,St. THOMAS MOUNT,6714,876,0.0,0.0,0.0,0.0,3320.0,976,106,179,513,361,214,57.0,92.0,2.0,,,,,,,,,,,
2025-03-19,2,CENTRAL  METRO,10808,757,0.0,0.0,0.0,0.0,3583.0,3432,175,406,662,524,431,74.0,92.0,8.0,,,,,,,,,,,
2025-03-19,2,EGMORE,6829,378,0.0,0.0,0.0,0.0,2234.0,2541,96,172,378,317,316,52.0,58.0,9.0,,,,,,,,,,,
2025-03-19,2,NEHRU PARK,3023,253,0.0,0.0,0.0,0.0,1633.0,535,26,60,139,107,106,5.0,25.0,0.0,,,,,,,,,,,
2025-03-19,2,KILPAUK,2918,167,0.0,0.0,0.0,0.0,1524.0,649,38,52,140,112,99,14.0,23.0,0.0,,,,,,,,,,,
2025-03-19,2,PACHAIAPPA S COLLEGE,3222,314,0.0,0.0,0.0,0.0,1823.0,474,48,53,153,150,103,13.0,31.0,0.0,,,,,,,,,,,
2025-03-19,2,SHENOY NAGAR,3178,154,0.0,0.0,0.0,0.0,1916.0,561,31,67,133,104,78,8.0,41.0,0.0,,,,,,,,,,,
2025-03-19,2,ANNA NAGAR EAST,6523,631,0.0,0.0,0.0,0.0,3452.0,934,80,138,399,302,191,27.0,86.0,2.0,,,,,,,,,,,
2025-03-19,2,ANNA NAGAR TOWER,6263,681,0.0,0.0,0.0,0.0,3494.0,882,57,103,325,225,203,30.0,83.0,4.0,,,,,,,,,,,
